This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    62741
Number of nonzeros in inequality constraint Jacobian.:    13544
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    21520
                     variables with only lower bounds:     4961
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    17061
Total number of inequality constraints...............:     3876
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     3876

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  1.1904047e+03 2.30e+01 1.00e+02   0.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  1.1901825e+03 2.29e+01 9.92e+01   0.1 5.15e+01    -  8.68e-03 4.68e-03f  1
   2  1.4463736e+03 2.15e+01 8.89e+01   0.2 4.73e+01    -  1.32e-02 5.97e-02f  1
   3  1.6819314e+03 1.97e+01 7.45e+01  -0.1 2.68e+01    -  5.21e-02 8.27e-02f  1
   4  6.9819214e+03 1.37e+01 3.01e+01  -0.1 1.84e+01    -  1.81e-01 3.08e-01f  1
   5  9.0889929e+03 1.02e+01 6.41e+01  -0.6 2.48e+01    -  2.82e-01 4.88e-01f  1
   6  8.8706343e+03 1.84e+01 6.55e+01  -0.6 2.33e+01    -  2.47e-01 2.81e-01f  1
   7  7.5836124e+03 9.79e+00 4.84e+01  -0.6 8.27e+00    -  4.27e-01 4.37e-01f  1
   8  9.5675688e+03 2.82e+01 4.03e+01  -0.2 6.47e+01    -  3.47e-01 3.56e-01f  1
   9  9.3914699e+03 3.61e+01 2.55e+02  -0.5 1.23e+01    -  3.34e-01 9.87e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  6.8729644e+03 1.35e+01 4.55e+03  -0.7 6.12e+00    -  7.27e-01 9.91e-01f  1
  11  6.4620489e+03 2.20e+00 5.83e+00  -0.6 1.57e+00    -  1.00e+00 1.00e+00f  1
  12  6.0410761e+03 5.80e-01 1.24e+06  -1.1 1.66e+00    -  9.66e-01 7.46e-01f  1
  13  4.8262928e+03 8.25e-01 5.57e+05  -1.3 1.36e+01    -  1.00e+00 4.53e-01f  1
  14  4.7646463e+03 7.27e-01 8.44e+06  -0.8 2.73e+01    -  9.96e-01 1.49e-01f  3
  15  3.8206822e+03 1.75e-01 8.86e+04  -1.2 7.77e+00    -  1.00e+00 9.27e-01f  1
  16  3.6257725e+03 4.28e-01 3.80e+05  -1.2 2.78e+01    -  8.53e-01 2.92e-01f  2
  17  3.1344231e+03 5.83e-01 8.24e+05  -1.4 1.15e+01    -  1.00e+00 7.08e-01f  1
  18  3.5872609e+03 7.38e-01 6.44e+05  -1.1 2.70e+00    -  8.42e-01 1.00e+00f  1
  19  3.2118818e+03 2.95e-01 2.42e+00  -1.2 1.07e+00    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  2.8528879e+03 1.77e-01 2.68e+06  -2.0 6.90e+00    -  9.99e-01 4.52e-01f  1
  21  2.6912112e+03 1.35e-01 1.34e+06  -1.8 7.59e+00    -  1.00e+00 4.13e-01f  1
  22  2.5909201e+03 2.05e-01 1.46e+05  -1.7 2.86e+00    -  9.41e-01 8.51e-01f  1
  23  2.5109010e+03 1.37e-01 3.87e+05  -1.9 2.56e+00    -  8.12e-01 4.53e-01f  1
  24  2.4712589e+03 8.01e-02 1.93e+04  -1.8 2.05e+00    -  8.69e-01 1.00e+00f  1
  25  2.3776603e+03 3.58e-02 2.23e+05  -2.2 2.81e+00    -  1.00e+00 7.35e-01f  1
  26  2.3523837e+03 5.55e-02 1.21e+05  -2.2 1.13e+01    -  6.52e-01 3.07e-01f  1
  27  2.3269681e+03 3.68e-02 7.46e+04  -2.1 1.42e+01    -  3.97e-01 3.74e-01f  1
  28  2.3306173e+03 3.33e-02 1.00e+05  -1.7 3.00e+01    -  1.93e-01 8.37e-02f  1
  29  2.3386151e+03 6.64e-02 1.17e+05  -1.8 3.05e+01    -  3.07e-01 2.49e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  2.3190700e+03 6.09e-02 3.10e+04  -2.0 3.15e+01    -  3.66e-01 1.08e-01f  1
  31  2.5288666e+03 1.58e-01 6.70e+05  -1.2 4.78e+01    -  1.13e-01 2.47e-01f  1
  32  2.4785350e+03 1.34e-01 5.75e+05  -1.8 2.37e+01    -  2.64e-01 1.57e-01f  1
  33  2.4062947e+03 9.75e-02 4.78e+05  -1.8 1.63e+01    -  4.45e-01 1.96e-01f  1
  34  2.3224702e+03 2.01e-01 2.31e+05  -1.8 2.14e+01    -  4.07e-01 5.10e-01f  1
  35  2.2788613e+03 1.61e-01 2.06e+05  -1.8 2.48e+01    -  3.09e-01 1.23e-01f  1
  36  2.3212891e+03 1.69e-01 8.91e+04  -1.4 1.68e+01    -  4.09e-01 3.08e-01f  1
  37  2.2903854e+03 3.30e-01 1.01e+04  -1.7 2.06e+01    -  4.47e-01 3.17e-01f  1
  38  2.7521330e+03 3.33e-01 6.32e+05  -1.3 3.28e+00    -  7.88e-01 1.00e+00f  1
  39  2.5373380e+03 3.45e-01 5.46e+04  -1.4 5.92e+00    -  6.80e-01 9.00e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.5062077e+03 2.45e-01 3.38e+03  -1.4 2.41e+00    -  9.80e-01 1.00e+00h  1
